1) predicted: 3, label: 2
9822) predicted: 8, label: 4
9823) predicted: 1, label: 7
9824) predicted: 1, label: 8
9825) predicted: 7, label: 9
9826) predicted: 6, label: 0
9827) predicted: 1, label: 8
9829) predicted: 1, label: 9
9830) predicted: 1, label: 5
9831) predicted: 1, label: 5
9832) predicted: 8, label: 2
9833) predicted: 1, label: 6
9834) predicted: 1, label: 8
9835) predicted: 8, label: 4
9839) predicted: 3, label: 2
9840) predicted: 0, label: 3
9841) predicted: 1, label: 5
9843) predicted: 7, label: 9
9847) predicted: 7, label: 2
9849) predicted: 8, label: 2
9853) predicted: 1, label: 5
9854) predicted: 1, label: 8
9855) predicted: 3, label: 2
9856) predicted: 1, label: 9
9857) predicted: 1, label: 8
9858) predicted: 1, label: 6
9861) predicted: 0, label: 4
9862) predicted: 1, label: 6
9863) predicted: 1, label: 8
9866) predicted: 0, label: 4
9867) predicted: 8, label: 2
9870) predicted: 1, label: 5
9871) predicted: 8, label: 4
9873) predicted: 0, label: 4
9874) predicted: 3, label: 2
9877) predicted: 1, label: 5
9879) predicted: 1, label: 0
9880) predicted: 8, label: 2
9883) predicted: 1, label: 5
9886) predicted: 1, label: 6
9887) predicted: 1, label: 8
9888) predicted: 0, label: 6
9889) predicted: 1, label: 3
9890) predicted: 8, label: 9
9891) predicted: 4, label: 9
9892) predicted: 1, label: 8
9893) predicted: 8, label: 2
9900) predicted: 1, label: 8
9901) predicted: 8, label: 9
9904) predicted: 8, label: 2
9905) predicted: 8, label: 3
9906) predicted: 8, label: 4
9907) predicted: 6, label: 5
9910) predicted: 1, label: 8
9912) predicted: 0, label: 1
9913) predicted: 8, label: 2
9915) predicted: 6, label: 4
9918) predicted: 8, label: 9
9921) predicted: 0, label: 6
9922) predicted: 1, label: 4
9924) predicted: 8, label: 9
9925) predicted: 8, label: 3
9927) predicted: 0, label: 4
9928) predicted: 0, label: 4
9933) predicted: 0, label: 2
9934) predicted: 1, label: 8
9937) predicted: 0, label: 2
9940) predicted: 0, label: 6
9941) predicted: 3, label: 5
9942) predicted: 8, label: 3
9943) predicted: 8, label: 3
9944) predicted: 8, label: 3
9945) predicted: 4, label: 9
9947) predicted: 9, label: 4
9949) predicted: 0, label: 6
9953) predicted: 0, label: 6
9954) predicted: 0, label: 2
9958) predicted: 1, label: 7
9963) predicted: 3, label: 7
9965) predicted: 8, label: 3
9966) predicted: 0, label: 6
9970) predicted: 3, label: 5
9971) predicted: 0, label: 2
9972) predicted: 9, label: 4
9973) predicted: 8, label: 9
9975) predicted: 8, label: 3
9976) predicted: 1, label: 6
9977) predicted: 8, label: 4
9979) predicted: 3, label: 7
9980) predicted: 0, label: 2
9982) predicted: 0, label: 5
9985) predicted: 3, label: 2
9987) predicted: 8, label: 4
9988) predicted: 8, label: 5
9992) predicted: 4, label: 9
9995) predicted: 3, label: 2
9997) predicted: 8, label: 4
9998) predicted: 8, label: 5
9999) predicted: 0, label: 6
